method,retro_status,SMILES,JNK3,GSK3b,QED,SA,SA_norm,TPSA,TPSA_norm,LogP,LogP_norm,six_dim_mean,six_dim_min,six_dim_std,display_score,pass_6d_threshold,alert_count,alert_labels
GB-GA crossover,unsolved,Cc1cc(C)c(C=C2C(=O)NC3=C(c4ccnc(NC5CC5)n4)CC=C23)[nH]1,0.5199999809265137,0.6499999761581421,0.7320066094398499,3.2994303703308105,0.74450773662991,82.69999999999999,0.7510581334017099,3.250440000000001,0.9861588609255768,0.7306218829136171,0.5199999809265137,0.13950686919290217,0.8726711902722809,True,7,strained small ring; highly substituted amide
GB-GA crossover,unsolved,O=C(C=CCl)N1CCC(Nc2nccc(C3=CCC4C=CC=CN34)n2)CC1,0.6499999761581421,0.5400000214576721,0.8092153072357178,3.877929210662842,0.6802300877041287,61.36000000000001,0.9989729721988732,3.130700000000002,0.9962110872238369,0.7791049086630618,0.5400000214576721,0.17320467427137468,0.923784447673226,True,4,highly substituted amide
GB-GA crossover,unsolved,Cc1cc(C)c(C=C2C(=O)NC3=CC=C(c4ccnc(NC5CCCC5)n4)C32)[nH]1,0.5400000214576721,0.6200000047683716,0.6953549981117249,3.839306354522705,0.6845215161641439,82.69999999999999,0.7510581334017099,3.886540000000002,0.839745625026573,0.688446716488366,0.5400000214576721,0.0945128337106819,0.8409954395545994,True,4,highly substituted amide
GB-GA crossover,unsolved,O=C(C=CNc1ccc(F)cc1)N1CCC(Nc2nccc(C3=CCC4C=CC=CN34)n2)CC1,0.5299999713897705,0.5299999713897705,0.634134829044342,3.7060086727142334,0.6993323696984185,73.39000000000001,0.9051933404685789,4.143100000000003,0.7479846652486971,0.6744408578732629,0.5299999713897705,0.1307834740607228,0.8203625018841217,True,4,highly substituted amide
GB-GA crossover,unsolved,CS(=O)(=O)Nc1ccc(C2=C(F)C=CC2Nc2nccc(C3=CC=CC3)n2)cc1,0.5099999904632568,0.5,0.754077672958374,3.6503875255584717,0.7055124971601698,83.98,0.7265362584005024,3.922500000000002,0.8276933859508698,0.6706366341555287,0.5,0.12307945689993297,0.8083286884655354,True,4,sulfonamide / sulfone motif
GB-GA crossover,unsolved,O=C(C1CCCC1)N1CCC(Nc2nccc(C3=CCC4C=C(F)CN34)n2)CC1,0.6299999952316284,0.5199999809265137,0.8442944288253784,3.595658779144287,0.7115934689839681,61.36000000000001,0.9989729721988732,3.3519000000000023,0.9728566067097769,0.7796195754793565,0.5199999809265137,0.17514527464397298,0.9181050422929132,True,4,highly substituted amide
GB-GA crossover,unsolved,CC(=O)N1CCC(C)C(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)C1,0.7799999713897705,0.6399999856948853,0.8653508424758911,3.552825689315796,0.7163527011871338,86.8,0.670975790614647,3.193100000000002,0.991748099840697,0.777404565200504,0.6399999856948853,0.12084347126924724,0.9573202137820449,True,4,highly substituted amide
GB-GA crossover,unsolved,O=C(C1CCCC1)N1CCC(Nc2nccc(C3=CCC4C=CC=CN34)n2)CC1,0.6299999952316284,0.550000011920929,0.850230872631073,3.5415329933166504,0.7176074451870389,61.36000000000001,0.9989729721988732,3.5684000000000022,0.9307214549623279,0.7795887920219785,0.550000011920929,0.16067062960243494,0.9285217326380136,True,4,highly substituted amide
GB-GA crossover,unsolved,CCC(=O)N1CCC(NC2=CCC(Nc3nccc(-c4cnc5ccccn45)n3)CC2)CC1,0.8100000023841858,0.5199999809265137,0.6025224328041077,3.4962732791900635,0.7226363023122152,87.45,0.6579591050290597,3.630200000000003,0.9155264638059626,0.7047740478770074,0.5199999809265137,0.13076482065884845,0.8476975600890766,True,4,highly substituted amide
GB-GA crossover,unsolved,CCC(=O)N1CCC(c2ccc(Nc3nccc(C4=CCC5C=CC=CN45)n3)cc2)CC1,0.5,0.7400000095367432,0.7402138710021973,3.489854097366333,0.7233495447370741,61.36000000000001,0.9989729721988732,4.834900000000004,0.47322199389551317,0.6959597318950669,0.47322199389551317,0.1753460944263021,0.8203917206210907,True,4,highly substituted amide
GB-GA crossover,unsolved,COC1=CC=C(NC2CCN(C(=O)C3CCCC3)CC2)C1Nc1nccc(-c2ccccc2)n1,0.6100000143051147,0.5199999809265137,0.6484347581863403,3.3546266555786133,0.7383748160468208,79.38000000000001,0.8116727802714274,4.122700000000003,0.7557072784839599,0.6806982713700295,0.5199999809265137,0.0982940955521349,0.82686885609277,True,4,highly substituted amide
GB-GA crossover,unsolved,Cc1cc(C)c(C=C2C(=O)NC3=C(c4ccnc(NC5CCC(C)CC5)n4)CC=C23)[nH]1,0.5199999809265137,0.6600000262260437,0.6340847611427307,3.305349588394165,0.7438500457339816,82.69999999999999,0.7510581334017099,4.666740000000003,0.5393782062403129,0.6413951922785488,0.5199999809265137,0.08950493718364778,0.7884446928381381,True,4,highly substituted amide
GB-GA crossover,unsolved,NC(=O)c1ccc(Nc2nccc(C3=C(F)C(F)C=C3)n2)cc1,0.550000011920929,0.7400000095367432,0.9089753031730652,3.297485828399658,0.7447237968444824,80.9,0.7845286226805063,2.9076000000000013,0.9981045186979749,0.7877220438089502,0.550000011920929,0.14119215206437674,0.9386028321787911,True,4,highly substituted amide
GB-GA crossover,unsolved,CNc1nc(C)c(C2=C(c3ccnc(NC4CCN(C(=O)CN(C)C)CC4)n3)C=CC2)s1,0.5199999809265137,0.5600000023841858,0.6660961508750916,3.1996591091156006,0.7555934323204888,86.28,0.681343973340304,3.118420000000002,0.9968885624969217,0.6966536837239176,0.5199999809265137,0.15527598321378142,0.8371260796804935,True,4,highly substituted amide
GB-GA crossover,unsolved,O=C(C1CCCC1)N1C=C(Nc2nccc(-c3cnc4ccccn34)n2)CC1,0.5400000214576721,0.6299999952316284,0.7567846179008484,3.024733304977417,0.775029632780287,75.42,0.8762551178699075,3.467100000000002,0.9526716483265314,0.755123505594479,0.5400000214576721,0.13906302866904238,0.9032172091648765,True,4,highly substituted amide
GB-GA crossover,unsolved,NC(=O)C1=CC(Cl)=C(Nc2nccc(-c3ccc(Cl)cc3)n2)CC1,0.5099999904632568,0.6800000071525574,0.8664716482162476,2.8273861408233643,0.7969570954640707,80.9,0.7845286226805063,3.8648000000000016,0.8468807864556778,0.7474730250720527,0.5099999904632568,0.12166238543860804,0.888306783667169,True,4,highly substituted amide
GB-GA crossover,unsolved,CNC(=O)Cc1cc(-c2ccc(Nc3nccc(C4=CC=NC4)n3)cc2)ccc1OC,0.5199999809265137,0.7400000095367432,0.6172472834587097,2.73766827583313,0.8069257471296523,88.5,0.6368316143717432,3.6521000000000026,0.90983088667913,0.7051392536837486,0.5199999809265137,0.12919101458722984,0.8482201465029797,True,4,highly substituted amide
GB-GA crossover,unsolved,O=S(=O)(NC1=CC=C(Nc2nccc(-c3ccc(F)cc3)n2)C1)c1ccccc1,0.5,0.699999988079071,0.647393524646759,2.6871907711029053,0.8125343587663438,83.98,0.7265362584005024,3.8446000000000025,0.8534041583489971,0.7066447147069456,0.5,0.11503877502787607,0.845140837204158,True,4,sulfonamide / sulfone motif
GB-GA crossover,unsolved,c1cc(-c2c[nH]s2)nc(Nc2ccc(N3CCNCC3)cc2)n1,0.5799999833106995,0.8600000143051147,0.6876312494277954,2.6634786128997803,0.8151690430111356,68.87,0.9572320993395109,2.6864,0.9783826424120312,0.8130691719677144,0.5799999833106995,0.14164175800943304,0.972904991159981,True,4,strained small ring
GB-GA crossover,unsolved,O=C(C1CCCC1)N1C=C(Nc2nccc(-c3ccccc3)n2)CC1,0.5199999809265137,0.6700000166893005,0.9233031272888184,2.637826681137085,0.818019257651435,58.120000000000005,0.9980383709585089,3.8194000000000026,0.8613936866559156,0.7984590733617486,0.5199999809265137,0.16010543171668895,0.9384485244680337,True,4,highly substituted amide
GB-GA crossover,unsolved,CS(=O)(=O)Nc1ccc(C2=CC(Nc3nccc(-c4ccccc4)n3)=CC2)cc1,0.6200000047683716,0.6499999761581421,0.6399734020233154,2.6130974292755127,0.8207669523027208,83.98,0.7265362584005024,4.298200000000002,0.6876218178376757,0.6908164019151214,0.6200000047683716,0.06762545429942717,0.8700538579156901,True,4,sulfonamide / sulfone motif
GB-GA crossover,unsolved,CS(=O)(=O)Nc1ccc(Nc2nccc(C3=C(c4ccccc4)CC=C3)n2)cc1,0.6100000143051147,0.7200000286102295,0.6335580348968506,2.549464464187622,0.8278372817569308,83.98,0.7265362584005024,4.462400000000002,0.6217311575775212,0.6899437959245249,0.6100000143051147,0.07689855348104847,0.8652539448679545,True,4,sulfonamide / sulfone motif
GB-GA crossover,unsolved,c1ccc(-c2ccnc(Nc3ccc(-n4cco4)cc3)n2)cc1,0.7699999809265137,0.8299999833106995,0.6113602519035339,2.4452266693115234,0.8394192589653863,55.88,0.9906141028820715,4.270900000000003,0.6984229583459334,0.7899694227223564,0.6113602519035339,0.11901455751848343,0.9614760425415683,True,4,strained small ring
GB-GA crossover,unsolved,OC1CCC(Nc2nccc(C3=NC=CC(C4CC4)C3)n2)CC1,0.6200000047683716,0.6200000047683716,0.8965659141540527,3.5731868743896484,0.7140903472900391,70.4,0.9416808249017043,2.9247000000000014,0.9987407734918934,0.7985129782290721,0.6200000047683716,0.15333162565847633,0.9691798170937359,True,3,strained small ring
GB-GA crossover,unsolved,C1=C(NC2CC2)CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)C1,0.7599999904632568,0.7200000286102295,0.7183589935302734,3.546205997467041,0.7170882225036621,78.52,0.8265042478067038,4.124600000000003,0.7549905581630935,0.7494903401795366,0.7170882225036621,0.03864492973532924,0.9607523139571023,True,3,strained small ring
GB-GA crossover,unsolved,CC1CCC(Nc2nccc(C3=NC=CC(C4CC4)C3)n2)CC1,0.550000011920929,0.6100000143051147,0.9064428806304932,3.5021002292633057,0.7219888634151883,50.17,0.9477327533469039,4.199900000000003,0.7261877644413467,0.7437253813433293,0.550000011920929,0.14392592375458566,0.8943327925441494,True,3,strained small ring
GB-GA crossover,unsolved,Cc1ccc(Nc2nccc(C3=CC=CC3c3ccnc(NC4CC4)n3)n2)cc1,0.6299999952316284,0.8500000238418579,0.6473293304443359,3.2636685371398926,0.748481273651123,75.62,0.8732382167988064,4.629920000000003,0.5541253977665991,0.7171957062890585,0.5541253977665991,0.11693400317708619,0.8717399253013296,True,3,strained small ring
GB-GA crossover,unsolved,c1ccc(NC2=Nn3ncc(-c4ccnc(NC5CC5)n4)c3C2)cc1,0.6399999856948853,0.8100000023841858,0.7682594060897827,2.994037628173828,0.7784402635362413,80.02,0.8003814208375257,2.744200000000001,0.985564398123693,0.7971075794443857,0.6399999856948853,0.10128868554476786,0.9789787065983745,True,3,strained small ring
GB-GA crossover,unsolved,C1=C(Nc2nccc(-c3ccccc3)n2)CC(c2ccnc(NC3CC3)n2)=C1,0.699999988079071,0.7599999904632568,0.6759045124053955,2.7989625930786133,0.8001152674357096,75.62,0.8732382167988064,4.291000000000002,0.6904763511785612,0.7499557210601334,0.6759045124053955,0.0699194696280581,0.9457351278189462,True,3,strained small ring
GB-GA crossover,unsolved,Cc1ncn(-c2ccc(Nc3nccc(-c4cc4=O)n3)cc2)n1,0.8399999737739563,0.8399999737739563,0.620514452457428,2.4805502891540527,0.8354944123162164,85.59,0.6950270592518059,2.0121199999999995,0.8050360670684014,0.7726786564402941,0.620514452457428,0.08489292890023412,0.9503436992874991,True,3,strained small ring
GB-GA crossover,unsolved,O=c1nc1-c1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,0.5400000214576721,0.8999999761581421,0.6296903491020203,2.308866262435913,0.8545704152848985,71.53,0.9288053805938302,2.5755999999999997,0.9607648090969825,0.802305158615591,0.5400000214576721,0.1591579712442172,0.948389367928471,True,3,strained small ring
GB-GA crossover,unsolved,Cc1ccc(-c2ccnc(Nc3cc3=O)n2)cc1,0.5099999904632568,0.6499999761581421,0.7597254514694214,2.009011745452881,0.8878875838385688,54.88,0.9855419800738192,2.43142,0.9306791274576518,0.7873056849101433,0.5099999904632568,0.16657444093927684,0.9236482379551927,True,3,strained small ring
GB-GA crossover,unsolved,C1=CC2CC=C(c3ccnc(Nc4ccc(N5C=CN=CC5)cc4)n3)N2C=C1,0.6399999856948853,0.7799999713897705,0.881186842918396,3.9772374629974365,0.6691958374447293,56.650000000000006,0.9937846733288135,4.080900000000002,0.7713352461626343,0.7892504261565381,0.6399999856948853,0.12067993883941137,0.9691824279810626,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,COC1=C(S(C)=O)CCC1Nc1nccc(-c2cnc3ccccn23)n1,0.5799999833106995,0.5799999833106995,0.7444747090339661,3.953101396560669,0.6718776226043701,81.41,0.7751799713000829,2.602100000000001,0.9654285314028624,0.7194934668271133,0.5799999833106995,0.13253505054552298,0.8802399567657709,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Fc1ncn(-c2ccc(Nc3nccc(C4=NC=CC4C4=CC=CC4)n3)cc2)n1,0.7699999809265137,0.8600000143051147,0.7232872247695923,3.945678234100342,0.6727024184332954,80.88000000000001,0.7848929028480565,3.7589000000000024,0.8798672203247803,0.7817916269345587,0.6727024184332954,0.07211940929912689,0.9763904115346346,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,NC1CCC(Nc2nccc(C3=NC=CC3C3=CCC=C3)n2)CC1,0.5699999928474426,0.6600000262260437,0.8936519026756287,3.942859649658203,0.6730155944824219,76.19,0.8644860974849361,2.9773000000000014,0.9998854976670037,0.776839851897246,0.5699999928474426,0.15181679104097617,0.9326581706473812,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=C(NCC2CCCO2)CC(C2=CC=C(c3ccnc(NC4CCCC4)n3)CN2)=C1,0.5699999928474426,0.550000011920929,0.642795205116272,3.92498779296875,0.6750013563368056,71.1,0.9338401509437894,3.6842000000000024,0.9011993344957302,0.7121393419434948,0.550000011920929,0.15142408751807376,0.8619969367679661,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Fc1ncn(-c2ccc(Nc3nccc(C4=NC=CC4C=CCl)n3)cc2)n1,0.75,0.8500000238418579,0.7295406460762024,3.9247677326202393,0.6750258074866401,80.88000000000001,0.7848929028480565,3.6251000000000024,0.9168298858440245,0.7843815443494635,0.6750258074866401,0.07957899786077467,0.9789313868093781,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CS(=O)C1=CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,0.7099999785423279,0.6000000238418579,0.7804864048957825,3.87662672996521,0.6803748077816434,72.18,0.9208869474905614,3.0181000000000013,0.9999272004277953,0.7819458938299947,0.6000000238418579,0.13869618859201072,0.948076282123351,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CC1CC=C(c2ccnc(NC3CCCC3)n2)C1N(C)c1ncnc2[nH]ccc12,0.5400000214576721,0.7300000190734863,0.685488224029541,3.876016616821289,0.6804425981309679,82.62,0.7525724559632869,4.030600000000002,0.789756742185908,0.6963766768068105,0.5400000214576721,0.07940869280259771,0.8504358139638524,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,NC1CCC(Nc2nccc(C3=CNc4ncccc4C3C3=CCC=C3)n2)CC1,0.550000011920929,0.6499999761581421,0.7362503409385681,3.853684902191162,0.6829238997565376,88.75,0.6317879970040398,3.9899000000000022,0.8043216704260971,0.6758806493673856,0.550000011920929,0.08026114569451104,0.8328545383742131,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC(Nc2nccc(-c3ccccc3)n2)C(Nc2nccc(C3=CC=NC3)n2)=C1,0.5400000214576721,0.7099999785423279,0.6631885766983032,3.8039140701293945,0.6884539922078451,87.98,0.6473076756480716,3.747700000000002,0.88317270474638,0.6886871582167666,0.5400000214576721,0.10226535936821757,0.8404606287172465,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,FC1=CC(N2CCOCC2)N(c2ccc(Nc3nccc(C4=CC=CC4)n3)cc2)N=C1,0.5899999737739563,0.7900000214576721,0.7950518131256104,3.802375316619873,0.6886249648200141,65.88,0.98097529815886,3.881000000000003,0.8415749331291887,0.7810378340775502,0.5899999737739563,0.12175935610185824,0.9458618905995513,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CCC(C2=CCC(Nc3nccc(-c4cnn5ncccc45)n3)C2)=C1,0.5199999809265137,0.8899999856948853,0.7848618626594543,3.8022987842559814,0.688633468416002,68.0,0.9650691177896804,3.5733000000000015,0.9295651154479841,0.7963549218224201,0.5199999809265137,0.15442737715228902,0.9369121783851453,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Cc1ncn(-c2ccc(Nc3nccc(C4=NC=CC4C4=CC=CC4)n3)cc2)n1,0.8399999737739563,0.8500000238418579,0.7242238521575928,3.799253463745117,0.6889718373616537,80.88000000000001,0.7848929028480565,3.9282200000000023,0.8257485499476772,0.7856395233217991,0.6889718373616537,0.06030913451128329,0.9863001610791668,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CC=CC1=CNC(Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)C=C1,0.5099999904632568,0.5899999737739563,0.8111221790313721,3.7773380279541016,0.6914068857828776,62.31,0.9970398897912083,3.476700000000002,0.9507554308647206,0.7583873916178986,0.5099999904632568,0.17854898810223638,0.893532489946652,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CCC(C2=CC=CC2Nc2nccc(-c3cnc4ccccn34)n2)=C1,0.5699999928474426,0.5600000023841858,0.781740128993988,3.7771804332733154,0.6914243963029649,55.11,0.9868033495275046,3.9543000000000026,0.816788395095597,0.7344593775252806,0.5600000023841858,0.14833857061434255,0.8876255211791021,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CC1=C(c2ccnc(Nc3ccc(N4CC=C(Cl)C4)cc3)n2)[SH]=CC=N1,0.5799999833106995,0.800000011920929,0.6132254004478455,3.765064239501953,0.6927706400553385,53.410000000000004,0.9761620005017665,4.203500000000004,0.7247928501474381,0.7311584810640029,0.5799999833106995,0.13104524120098157,0.8920539519371147,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CC=Cc1ccc(Nc2nccc(C3=NC=CC3C3=CCOCC3)n2)cc1,0.5600000023841858,0.7699999809265137,0.7977738380432129,3.7637271881103516,0.6929192013210721,59.400000000000006,0.9998000199986667,4.532600000000003,0.5933507907276714,0.7356406389002205,0.5600000023841858,0.14591232113846694,0.8890494075016294,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Fc1ncn(-c2ccc(NC3=CC=C(Nc4nccc(C5=COCCS5)n4)C3)cc2)n1,0.7300000190734863,0.7300000190734863,0.6015986800193787,3.7617857456207275,0.6931349171532525,89.78,0.610978471339088,3.953700000000002,0.8169962124965621,0.6971180531925424,0.6015986800193787,0.07426648416850028,0.8701710087815059,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC2CC=C(c3ccnc(Nc4ccc(NCC5CCCO5)cc4)n3)N2C=C1,0.5699999928474426,0.75,0.7701711654663086,3.7471840381622314,0.6947573290930854,62.31000000000001,0.9970398897912082,4.309800000000003,0.6830145476528765,0.7441638208084869,0.5699999928474426,0.1298524953097346,0.9021785691317462,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=NC(Nc2ccccc2)C(C2=CC=C(c3ccnc(NC4CCCC4)n3)CN2)=C1,0.5699999928474426,0.550000011920929,0.6816285848617554,3.737332582473755,0.6958519352806939,74.23,0.8936008718605586,4.1506000000000025,0.7451307031239961,0.689368683315896,0.550000011920929,0.11445133041420717,0.8429235538507539,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CN(C2=C(c3ccnc(Nc4ccc(N5C=CN=CC5)cc4)n3)CCO2)CC=N1,0.6299999952316284,0.7900000214576721,0.8287871479988098,3.7237908840179443,0.6973565684424506,78.24000000000001,0.8312439211010131,3.5287000000000015,0.939773513762278,0.7861935279989752,0.6299999952316284,0.09977765353060246,0.9652157612154034,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CCCC(NC2N=CC=C2Nc2nccc(-c3ccccc3)n2)=C1,0.5299999713897705,0.699999988079071,0.878369152545929,3.721430540084839,0.6976188288794624,62.2,0.99731472293485,3.6734000000000018,0.9041404470386886,0.7845738518112952,0.5299999713897705,0.1569894807585983,0.9278748951523665,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CCC(c2ccnc(NC3=CC=NC3Nc3nccc(-c4ccccc4)n3)n2)=C1,0.5299999713897705,0.6899999976158142,0.6556638479232788,3.719430923461914,0.6978410085042318,87.98,0.6473076756480716,4.095300000000002,0.7659824505600596,0.6644658252735378,0.5299999713897705,0.0713260877788141,0.8163332079125876,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Cc1ncn(C2=CC=CC(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)C2)n1,0.550000011920929,0.5400000214576721,0.6612151861190796,3.6988425254821777,0.700128608279758,80.99000000000001,0.7828871471156736,3.300720000000002,0.9801044658426876,0.7023892401226334,0.5400000214576721,0.14994377169289447,0.8493948693906456,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,NC(=O)N1CCC(Nc2nccc(C3=CCC4C=CC=CN34)n2)CC1,0.5699999928474426,0.5099999904632568,0.8791993260383606,3.683570384979248,0.7018255127800835,87.38,0.6593635534123157,1.9303,0.7754749678921559,0.6826438905722693,0.5099999904632568,0.1229201100959019,0.8233518767016561,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC(C2=CCOCC2)C(c2ccnc(-c3ccnc(Nc4ccccc4)n3)n2)=N1,0.5600000023841858,0.8399999737739563,0.6573575735092163,3.6809756755828857,0.7021138138241239,85.18,0.7031111987529632,3.956500000000002,0.8160257330711242,0.7131013825525949,0.5600000023841858,0.09439686583663408,0.8716616966841872,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC(Nc2nccc(-c3ccccc3)n2)C(Nc2nccc(C3=CCOCC3)n2)=C1,0.5400000214576721,0.699999988079071,0.6332038640975952,3.679562568664551,0.7022708257039388,84.85000000000001,0.7095899183808055,4.083600000000002,0.7703341632723216,0.6758997968319007,0.5400000214576721,0.0725957021865182,0.8306402330505505,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC(C2C=CN=C2c2ccnc(Nc3ccnc(Nc4ccccc4)n3)n2)=CC1,0.550000011920929,0.8299999833106995,0.6376498341560364,3.6738741397857666,0.7029028733571371,87.98,0.6473076756480716,4.572700000000003,0.5771568712226918,0.6575028749359276,0.550000011920929,0.09158497278496767,0.8133443812337096,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC2CC=C(c3ccnc(Nc4ccnc(NC5CCCC5)n4)n3)N2C=C1,0.6200000047683716,0.7400000095367432,0.8236219882965088,3.6718623638153076,0.7031264040205214,78.86,0.8206891302760202,3.863400000000002,0.8473362446916523,0.7591289635983028,0.6200000047683716,0.08019621722359668,0.9371093433064546,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Fc1cc(-c2ccnc(NC3C=CCN=N3)n2)cc(N2CCOCC2)c1,0.5400000214576721,0.5799999833106995,0.8547571897506714,3.670523166656494,0.703275203704834,75.0,0.8824969025845955,2.8793000000000006,0.9967677926431338,0.7595495155752676,0.5400000214576721,0.165358139225927,0.9050137080899765,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Cc1ncn(C2=CCC(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)C=C2)n1,0.5400000214576721,0.550000011920929,0.6612151861190796,3.6481611728668213,0.7057598696814643,80.99000000000001,0.7828871471156736,3.300720000000002,0.9801044658426876,0.7033277836895843,0.5400000214576721,0.14994430828370725,0.8503333592985152,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Cc1ncn(-c2ccc(Nc3nccc(C4=CCC5C=CC=CN45)n3)cc2)n1,0.8299999833106995,0.8199999928474426,0.7574779391288757,3.643629550933838,0.7062633832295736,71.76,0.9260454161687905,3.6080200000000016,0.9211310516325084,0.8268196277196486,0.7062633832295736,0.07972776776576569,1.0307258659119443,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Nc1ccc(Nc2nccc(C3=NC=CC3C=CCl)n2)cc1,0.550000011920929,0.7699999809265137,0.8474348783493042,3.6389472484588623,0.7067836390601264,76.19,0.8644860974849361,3.4875000000000016,0.9485578504064227,0.781210409691372,0.550000011920929,0.12809433520993327,0.9334009797466574,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Cc1ccc(C2C=CN=C2Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)s1,0.5199999809265137,0.7300000190734863,0.6484467387199402,3.6302952766418457,0.7077449692620171,62.64,0.996135486526273,4.610720000000004,0.5618403537958985,0.6940279247173549,0.5199999809265137,0.15415795548108557,0.8346121234472004,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CN=CC(Nc2nccc(-c3cnc4ccccn34)n2)C1,0.5400000214576721,0.5600000023841858,0.8046832084655762,3.6263349056243896,0.7081850104861789,67.47,0.9694750883383606,2.5600000000000005,0.9578901033837711,0.7567055724192908,0.5400000214576721,0.171297284467259,0.9015758504098665,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC(N2CCC(Nc3nccc(-c4cnc5ccccn45)n3)CC2)C(N2CCNCC2)=C1,0.7400000095367432,0.6200000047683716,0.6285810470581055,3.6256392002105713,0.7082623110877143,73.61999999999999,0.9020746516344029,2.3951000000000002,0.9219060098445411,0.7534706723216464,0.6200000047683716,0.11978501427623323,0.9274921723245345,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Fc1ccc(Nc2nccc(C3=NC=CC3C3=CCOCC3)n2)cc1,0.6200000047683716,0.8100000023841858,0.8661948442459106,3.6223747730255127,0.7086250252193875,59.400000000000006,0.9998000199986667,3.638600000000002,0.9133606722866474,0.8196634281505283,0.6200000047683716,0.1262813850922681,0.993035291071813,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC(Nc2nccc(-c3cnc4ccccn34)n2)CC=N1,0.5600000023841858,0.5299999713897705,0.8046832084655762,3.6217026710510254,0.7086997032165527,67.47,0.9694750883383606,2.5600000000000005,0.9578901033837711,0.7551246795297027,0.5299999713897705,0.1734099261525298,0.8967836783313808,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Fc1ncn(-c2ccc(Nc3nccc(C4=CC(N5CCOCC5)CC=C4)n3)cc2)n1,0.7400000095367432,0.8199999928474426,0.6809155344963074,3.6197218894958496,0.7089197900560167,80.99000000000001,0.7828871471156736,2.9841000000000015,0.9999438215780666,0.788777715938375,0.6809155344963074,0.10487409650063931,0.9825649666372033,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CC2CC(n3cncn3)=C(c3ccnc(Nc4ccccc4)n3)N2C=C1,0.6100000143051147,0.7400000095367432,0.7742125391960144,3.6114633083343506,0.7098374101850722,71.76,0.9260454161687905,3.295300000000001,0.9808083089588657,0.7901506163917666,0.6100000143051147,0.12681437125279807,0.9604691835580212,True,0,Retro* unsolved; no predefined alert matched
