generated_scaffold,nearest_reference_scaffold,max_tanimoto_similarity
O=C1C=CC(c2ccc(Nc3nccc(Nc4ccccc4)n3)cc2)C1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5873015873015873
O=C1COc2ccc(Nc3ccnc(NC4CCCCC4)n3)nc2N1,O=C1COc2ccc(Nc3ccnc(Nc4ccccc4)n3)nc2N1,0.5882352941176471
c1cc(-c2nc[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.5882352941176471
c1ccc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,c1cc(-c2cncs2)nc(Nc2ccc(N3CCNCC3)cc2)n1,0.5897435897435898
c1ccc(-c2ccnc(Nc3ccccn3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5925925925925926
c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.5945945945945946
c1ccc(Nc2ccnc(NC3CC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5961538461538461
O=C1C=C(Nc2ccnc(Nc3ccccc3)n2)CN1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5964912280701754
c1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5967741935483871
C=C1C=CC(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)=C1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5967741935483871
c1ccc(Nc2nccc(-c3ccc(N4CCOCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5967741935483871
c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5972222222222222
c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6037735849056604
O=C(c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1)N1CCC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6065573770491803
O=C1CCC(Nc2ccnc(Nc3ccccc3)n2)=N1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6071428571428571
O=C1N=NC=C1Nc1ccnc(Nc2ccccc2)n1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6071428571428571
O=C(c1ccccc1)N1CCC(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6071428571428571
O=C1CCC(Nc2nccc(Nc3ccccc3)n2)=N1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6071428571428571
O=c1nccc(-c2ccnc(Nc3ccccc3)n2)[nH]1,c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)[nH]3)n2)cc1,0.609375
c1ccc2c(-c3ccnc(NC4CCCCC4)n3)c[nH]c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.6103896103896104
O=C1NC2CCC(Nc3nccc(-c4c[nH]c5ncccc45)n3)CC12,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.611764705882353
O=C1CN=C(Nc2ccnc(Nc3ccccc3)n2)N1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6140350877192983
c1cc(-c2cn[nH]c2C2CC2)nc(NC2CCOC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6164383561643836
c1ccc(-c2ccnc(Nc3ccc(SC4CC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6166666666666667
c1ccc(Nc2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6166666666666667
c1ccc(Nc2nccc(Nc3ncn[nH]3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6296296296296297
O=C(c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1)N1CCOC1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.631578947368421
c1cc(-c2cn[nH]c2C2CCNC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6338028169014085
c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6363636363636364
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCN(C3CCCOC3)CC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.6363636363636364
O=C(C1CCC(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)CC1)N1CCCC1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6375
c1ccc(Nc2nccc(-c3ccc(N4CCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6379310344827587
c1ccc(Nc2nccc(-c3ccc(NC4CC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6379310344827587
c1ccc(Nc2nccc(Nc3cn[nH]n3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6415094339622641
c1ccc(-c2ccnc(Nc3ccc(NC4CC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6491228070175439
O=C1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CO1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.65
C1=CCC(Nc2nccc(-c3cn[nH]c3C3CC3)n2)C1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6521739130434783
c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCOCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6527777777777778
c1ccc(Nc2nccc(Nc3ccncn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6538461538461539
c1ccc(Nc2ccnc(Nc3ccncn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6538461538461539
c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2COC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.6538461538461539
O=C1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CS1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.6538461538461539
O=C(c1ccccc1)N1CCC(Nc2nccc(-c3cn[nH]c3C3CCCOC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.6559139784946236
c1ccc(NCn2cc(-c3ccnc(NC4CCCC4)n3)cn2)cc1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.6585365853658537
c1ccc(-c2ccnc(Nc3ccsc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.660377358490566
c1ccc(Nc2nccc(-c3cncnc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.660377358490566
c1ccc(-c2ccnc(Nc3ccc(N4CC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6607142857142857
O=C(c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1)N1CCOCC1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.6666666666666666
O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCN2CCCCC2)c[nH]1,O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCCN2CCOCC2)c[nH]1,0.6666666666666666
c1ccc(Nc2ccnc(Nc3ncncn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6666666666666666
c1cnc2[nH]cc(-c3ccnc(NC4CCC(NC5CC5)C4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.6666666666666666
C1=CCC(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6712328767123288
c1ccc(Nc2ccnc(Nc3cnccn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.6730769230769231
c1cc(-c2cn[nH]c2C2CCNC2)nc(NC2CCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.676056338028169
c1ccc(Nc2nccc(Nc3ccccn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.68
c1ccc(Nc2ccnc(Nc3ccccn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.68
c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6811594202898551
c1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1,c1cc(-c2ccnc(Nc3ccc(-n4cncn4)cc3)n2)cc(N2CCOCC2)c1,0.6823529411764706
C1=CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.6842105263157895
O=C1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.6842105263157895
c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6923076923076923
O=C(NC1CCC1)NC1CCC(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.6933333333333334
O=S1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.6986301369863014
c1cnc2[nH]cc(-c3ccnc(NC4CCNC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7027027027027027
c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)nc1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.704225352112676
O=C1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7083333333333334
c1cnc2[nH]cc(-c3ccnc(NC4CCC(N5CCCCC5)CC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7088607594936709
c1cnc2[nH]cc(-c3ccnc(NC4CCCOC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7105263157894737
C1=CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7183098591549296
c1ccc(Nc2ccnc(Nc3ccoc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.72
c1ccc(Nc2nccc(Nc3ncccn3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.723404255319149
c1cnc2[nH]cc(-c3ccnc(NC4CCCOCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7272727272727273
c1ccc(Nc2nccc(Nc3cccnc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.7346938775510204
c1cc(-c2cn[nH]c2C2CCCNC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.7361111111111112
c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCNC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.7375
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCOCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.7391304347826086
C=C1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7397260273972602
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCNCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.75
c1cnc2[nH]cc(-c3ccnc(NC4CCNCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7605633802816901
c1cnc2[nH]cc(-c3ccnc(NC4CCC(NC5CC5)CC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.7605633802816901
c1cc(-c2cn[nH]c2C2CC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.7704918032786885
c1ccc(-c2ccnc(Nc3ccncc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.7708333333333334
c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCOC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.7763157894736842
c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.7794117647058824
c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.782608695652174
c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.7837837837837838
c1ccc(Nc2ccnc(Nc3ccncc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.8222222222222222
c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.8356164383561644
O=c1cc(N2CCCNCC2)oc2c(-c3ccccc3)cccc12,O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,0.835820895522388
c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.84375
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.85
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.8833333333333333
c1cc(-c2cn[nH]c2C2CC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.8852459016393442
c1cnc2[nH]cc(-c3ccnc(NC4CCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.9047619047619048
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.9322033898305084
c1cc(-c2cn[nH]c2C2CCC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.9333333333333333
c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.9333333333333333
c1cnc2[nH]cc(-c3ccnc(NC4CCCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.9365079365079365
c1ccc(Nc2nc3cnc(NC4CCCCC4)nc3n2C2CCC2)cc1,c1ccc(Nc2nc3cnc(NC4CCCCC4)nc3n2C2CCCC2)cc1,0.9558823529411765
c1cnc2[nH]cc(-c3ccnc(NC4CCCCCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.9682539682539683
O=C(Nc1ccccn1)Nc1ccnc2ccccc12,O=C(Nc1ccccn1)Nc1ccnc2ccccc12,1.0
O=C1NN(c2ccccc2)C(=O)C1=Cc1ccccc1,O=C1NN(c2ccccc2)C(=O)C1=Cc1ccccc1,1.0
c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,1.0
c1ccc(-c2nc[nH]c2-c2ccnc(NCC3CCCO3)c2)cc1,c1ccc(-c2nc[nH]c2-c2ccnc(NCC3CCCO3)c2)cc1,1.0
c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,1.0
c1ccc(Nc2nccc(-c3cccs3)n2)cc1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1,1.0
c1ccncc1,c1ccncc1,1.0
c1ccc(Nc2ccncn2)cc1,c1ccc(Nc2ccncn2)cc1,1.0
c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1.0
c1ccc(Nc2cncc(NC3CCCCC3)n2)cc1,c1ccc(Nc2cncc(NC3CCCCC3)n2)cc1,1.0
O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,1.0
c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,1.0
c1ccc(Nc2ncnc3ccccc23)cc1,c1ccc(Nc2ncnc3ccccc23)cc1,1.0
c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,1.0
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,1.0
c1ccc(-c2nc[nH]c2-c2ccncc2)cc1,c1ccc(-c2nc[nH]c2-c2ccncc2)cc1,1.0
c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,1.0
